estudiante_id_ofuscado,codigo_curso,nombre_curso,periodo_academico,orden_periodo,seccion,semestre_pensum,area_academica,tipo_curso_configurado,requiere_laboratorio,componente_practico,curso_obligatorio,curso_base,curso_bloqueante,cantidad_cursos_dependientes,nivel_bloqueo_curricular,cohorte_ingreso,zona_ordinaria,nota_examen_ordinario,nota_total_ordinario,resultado_ordinario,tiene_ordinario,tiene_primera_recuperacion,tiene_segunda_recuperacion,tiene_equivalencia,tiene_nsp,nota_total_final,resultado_final,tiene_resultado_final,aprobo_ordinario,necesito_recuperacion,aprobo_por_recuperacion,perdida_definitiva,perdida_definitiva_sin_nsp,estado_asignacion,es_desasignado,fecha_asignacion,fecha_desasignacion,cupo_ofertado_oferta,estudiantes_asignados_oferta,estudiantes_con_nota_oferta,tasa_ocupacion_cupo,curso_aperturado,curso_cancelado,jornada,horario,modalidad,curso_abierto_periodo_siguiente,curso_abierto_siguiente_periodo,periodo_siguiente_cronologico,curso_abierto_en_periodo_posterior_2024,periodo_posterior_disponible_2024,espera_minima_periodos_2024,sin_oferta_posterior_2024,riesgo_retraso_simple,riesgo_retraso_curricular,riesgo_retraso_potencial,riesgo_retraso_potencial_amplio
aa0e548f-62ee-554b-83fc-7eb4613cf4ff,119,Tecnica Complementaria 1,S1,1,A,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,No,0,bajo,2024,52.0,1.0,53.0,Reprobado,True,True,False,False,False,53.0,Reprobado,True,False,True,False,True,True,con nota,False,2024-01-15,,20,13,13,0.65,Si,No,nocturna,18:40-19:30; 19:30-20:20; 20:20-21:10,presencial,False,False,V1,False,,,True,True,False,False,True
d1be5647-fdd8-53fe-8b3c-64441ddd5977,119,Tecnica Complementaria 1,S1,1,A,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,No,0,bajo,2024,59.0,29.0,88.0,Aprobado,True,False,False,False,False,88.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-15,,20,13,13,0.65,Si,No,nocturna,18:40-19:30; 19:30-20:20; 20:20-21:10,presencial,False,False,V1,False,,,True,False,False,False,False
d31f1530-eb29-5bdd-b1a8-a3ae4c08702f,119,Tecnica Complementaria 1,S1,1,A,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,No,0,bajo,2024,67.0,30.0,97.0,Aprobado,True,False,False,False,False,97.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-17,,20,13,13,0.65,Si,No,nocturna,18:40-19:30; 19:30-20:20; 20:20-21:10,presencial,False,False,V1,False,,,True,False,False,False,False
dda7d84e-c79a-5f19-b8d1-4090f3239620,119,Tecnica Complementaria 1,S1,1,A,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,No,0,bajo,2024,60.0,28.0,88.0,Aprobado,True,False,False,False,False,88.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-29,,20,13,13,0.65,Si,No,nocturna,18:40-19:30; 19:30-20:20; 20:20-21:10,presencial,False,False,V1,False,,,True,False,False,False,False
f1655cb7-00bc-5455-9379-254358e903cf,119,Tecnica Complementaria 1,S1,1,A,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,No,0,bajo,2024,57.0,18.0,75.0,Aprobado,True,False,False,False,False,75.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-19,,20,13,13,0.65,Si,No,nocturna,18:40-19:30; 19:30-20:20; 20:20-21:10,presencial,False,False,V1,False,,,True,False,False,False,False
1c6583c9-8dab-560b-95ba-62442b620433,119,Tecnica Complementaria 1,S1,1,B,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,No,0,bajo,2024,35.0,22.0,57.0,Reprobado,True,True,True,False,False,57.0,Reprobado,True,False,True,False,True,True,con nota,False,2024-01-19,,20,3,3,0.15,Si,No,nocturna,18:40-19:30; 19:30-20:20; 20:20-21:10,presencial,False,False,V1,False,,,True,True,False,False,True
286fa7de-31f8-56c1-8023-d8120c448dc4,119,Tecnica Complementaria 1,S1,1,B,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,No,0,bajo,2024,50.0,21.0,71.0,Aprobado,True,False,False,False,False,71.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-16,,20,3,3,0.15,Si,No,nocturna,18:40-19:30; 19:30-20:20; 20:20-21:10,presencial,False,False,V1,False,,,True,False,False,False,False
421e5b33-6bf8-5c14-a03b-3a4e6da333e6,119,Tecnica Complementaria 1,S1,1,B,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,No,0,bajo,2024,38.0,25.0,63.0,Aprobado,True,False,False,False,False,63.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-22,,20,3,3,0.15,Si,No,nocturna,18:40-19:30; 19:30-20:20; 20:20-21:10,presencial,False,False,V1,False,,,True,False,False,False,False
76c382db-d59f-56da-9b78-fa2341e8a839,119,Tecnica Complementaria 1,S1,1,C,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,No,0,bajo,2024,54.0,23.0,77.0,Aprobado,True,False,False,False,False,77.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-29,,20,9,9,0.45,Si,No,nocturna,18:40-19:30; 19:30-20:20; 20:20-21:10,presencial,False,False,V1,False,,,True,False,False,False,False
79e7db35-50f0-5599-a41c-31b243f13720,119,Tecnica Complementaria 1,S1,1,C,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,No,0,bajo,2024,37.0,25.0,62.0,Aprobado,True,False,False,False,False,62.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-24,,20,9,9,0.45,Si,No,nocturna,18:40-19:30; 19:30-20:20; 20:20-21:10,presencial,False,False,V1,False,,,True,False,False,False,False
7b4bccb3-17ad-55f8-999a-2445c85928a1,119,Tecnica Complementaria 1,S1,1,C,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,No,0,bajo,2024,51.0,23.0,74.0,Aprobado,True,False,False,False,False,74.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-27,,20,9,9,0.45,Si,No,nocturna,18:40-19:30; 19:30-20:20; 20:20-21:10,presencial,False,False,V1,False,,,True,False,False,False,False
898ef159-1bc5-50f4-a839-8a6328ead4e2,119,Tecnica Complementaria 1,S1,1,C,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,No,0,bajo,2024,50.0,4.0,54.0,Reprobado,True,True,False,False,False,54.0,Reprobado,True,False,True,False,True,True,con nota,False,2024-01-29,,20,9,9,0.45,Si,No,nocturna,18:40-19:30; 19:30-20:20; 20:20-21:10,presencial,False,False,V1,False,,,True,True,False,False,True
be370c13-7be9-54a5-89bb-4bdce7fb2e43,119,Tecnica Complementaria 1,S1,1,C,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,No,0,bajo,2024,45.0,5.0,50.0,Reprobado,True,True,False,False,False,65.0,Aprobado,True,False,True,True,False,False,con nota,False,2024-01-28,,20,9,9,0.45,Si,No,nocturna,18:40-19:30; 19:30-20:20; 20:20-21:10,presencial,False,False,V1,False,,,True,False,False,False,False
d3fc7fce-8bb1-5b8f-a4d5-58e2ef066b24,119,Tecnica Complementaria 1,S1,1,C,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,No,0,bajo,2024,59.0,5.0,64.0,Aprobado,True,False,False,False,False,64.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-26,,20,9,9,0.45,Si,No,nocturna,18:40-19:30; 19:30-20:20; 20:20-21:10,presencial,False,False,V1,False,,,True,False,False,False,False
e47c32f0-0c28-5157-bc7c-72d90ae601f8,119,Tecnica Complementaria 1,S1,1,C,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,No,0,bajo,2024,54.0,24.0,78.0,Aprobado,True,False,False,False,False,78.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-22,,20,9,9,0.45,Si,No,nocturna,18:40-19:30; 19:30-20:20; 20:20-21:10,presencial,False,False,V1,False,,,True,False,False,False,False
f23552cd-6876-5561-b470-73e7c5e2bebe,119,Tecnica Complementaria 1,S1,1,C,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,No,0,bajo,2024,64.0,30.0,94.0,Aprobado,True,False,False,False,False,94.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-20,,20,9,9,0.45,Si,No,nocturna,18:40-19:30; 19:30-20:20; 20:20-21:10,presencial,False,False,V1,False,,,True,False,False,False,False
f6488969-c04b-5ddd-960d-f87b5e1b214f,119,Tecnica Complementaria 1,S1,1,C,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,No,0,bajo,2024,52.0,5.0,57.0,Reprobado,True,True,False,False,False,57.0,Reprobado,True,False,True,False,True,True,con nota,False,2024-01-29,,20,9,9,0.45,Si,No,nocturna,18:40-19:30; 19:30-20:20; 20:20-21:10,presencial,False,False,V1,False,,,True,True,False,False,True
799bdc38-e9f5-5892-b852-bcb64e6e021b,119,Tecnica Complementaria 1,S1,1,E,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,No,0,bajo,2024,61.0,25.0,86.0,Aprobado,True,False,False,False,False,86.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-23,,20,6,6,0.3,Si,No,nocturna,18:40-19:30; 19:30-20:20; 20:20-21:10,presencial,False,False,V1,False,,,True,False,False,False,False
9e77d389-c711-5374-8ab7-a5ef908fb2a5,119,Tecnica Complementaria 1,S1,1,E,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,No,0,bajo,2024,39.0,13.0,52.0,Reprobado,True,True,False,False,False,52.0,Reprobado,True,False,True,False,True,True,con nota,False,2024-01-20,,20,6,6,0.3,Si,No,nocturna,18:40-19:30; 19:30-20:20; 20:20-21:10,presencial,False,False,V1,False,,,True,True,False,False,True
a2047dfe-7072-5573-86cf-cf4ca53db0fa,119,Tecnica Complementaria 1,S1,1,E,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,No,0,bajo,2024,63.0,0.0,63.0,Aprobado,True,False,False,False,False,63.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-25,,20,6,6,0.3,Si,No,nocturna,18:40-19:30; 19:30-20:20; 20:20-21:10,presencial,False,False,V1,False,,,True,False,False,False,False
b48cf04d-3355-5979-a671-d15244b9f856,119,Tecnica Complementaria 1,S1,1,E,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,No,0,bajo,2024,43.0,20.0,63.0,Aprobado,True,False,False,False,False,63.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-17,,20,6,6,0.3,Si,No,nocturna,18:40-19:30; 19:30-20:20; 20:20-21:10,presencial,False,False,V1,False,,,True,False,False,False,False
cf443787-1a74-5a5e-bff3-2ef5575818ac,119,Tecnica Complementaria 1,S1,1,E,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,No,0,bajo,2024,58.0,30.0,88.0,Aprobado,True,False,False,False,False,88.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-30,,20,6,6,0.3,Si,No,nocturna,18:40-19:30; 19:30-20:20; 20:20-21:10,presencial,False,False,V1,False,,,True,False,False,False,False
ff9481f2-af23-5a24-9813-859e9c577ab6,119,Tecnica Complementaria 1,S1,1,E,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,No,0,bajo,2024,38.0,3.0,41.0,Reprobado,True,False,False,False,False,41.0,Reprobado,True,False,False,False,True,True,con nota,False,2024-01-27,,20,6,6,0.3,Si,No,nocturna,18:40-19:30; 19:30-20:20; 20:20-21:10,presencial,False,False,V1,False,,,True,True,False,False,True
17c7a9a2-f074-5a25-9c33-123c3f252a00,119,Tecnica Complementaria 1,S1,1,F,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,No,0,bajo,2024,40.0,19.0,59.0,Reprobado,True,False,False,False,False,59.0,Reprobado,True,False,False,False,True,True,con nota,False,2024-01-25,,20,5,5,0.25,Si,No,matutina,11:20-12:10,presencial,False,False,V1,False,,,True,True,False,False,True
b92068f4-3013-587a-8e70-ce58bab62301,119,Tecnica Complementaria 1,S1,1,F,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,No,0,bajo,2024,46.0,28.0,74.0,Aprobado,True,False,False,False,False,74.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-27,,20,5,5,0.25,Si,No,matutina,11:20-12:10,presencial,False,False,V1,False,,,True,False,False,False,False
e1e5ddb0-f781-58a0-8ee3-0398d09b2498,119,Tecnica Complementaria 1,S1,1,F,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,No,0,bajo,2024,44.0,17.0,61.0,Aprobado,True,False,False,False,False,61.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-24,,20,5,5,0.25,Si,No,matutina,11:20-12:10,presencial,False,False,V1,False,,,True,False,False,False,False
f75c73c4-4353-55c2-b404-dd551be115aa,119,Tecnica Complementaria 1,S1,1,F,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,No,0,bajo,2024,59.0,15.0,74.0,Aprobado,True,False,False,False,False,74.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-19,,20,5,5,0.25,Si,No,matutina,11:20-12:10,presencial,False,False,V1,False,,,True,False,False,False,False
fb399764-8cce-535f-a2de-db636fb7aac4,119,Tecnica Complementaria 1,S1,1,F,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,No,0,bajo,2024,43.0,16.0,59.0,Reprobado,True,True,False,False,False,59.0,Reprobado,True,False,True,False,True,True,con nota,False,2024-01-18,,20,5,5,0.25,Si,No,matutina,11:20-12:10,presencial,False,False,V1,False,,,True,True,False,False,True
0c7a60bb-8fd5-5785-ae40-5a238188aebd,146,Fisica 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,Si,1,medio,2023,64.0,30.0,94.0,Aprobado,True,False,False,False,False,94.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-30,,45,28,25,0.6222222222222222,Si,No,vespertina,12:10-13:00,presencial,True,True,V1,True,V1,1,False,False,False,False,False
0ee9e680-12e5-50e4-b182-3e780e680246,146,Fisica 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,Si,1,medio,2023,52.0,3.0,55.0,Reprobado,True,True,False,False,False,69.0,Aprobado,True,False,True,True,False,False,con nota,False,2024-01-27,,45,28,25,0.6222222222222222,Si,No,vespertina,12:10-13:00,presencial,True,True,V1,True,V1,1,False,False,False,False,False
184c1de9-fa20-510e-b160-68ad1dc84065,146,Fisica 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,Si,1,medio,2023,52.0,6.0,58.0,Reprobado,True,True,True,False,False,71.0,Aprobado,True,False,True,True,False,False,con nota,False,2024-01-27,,45,28,25,0.6222222222222222,Si,No,vespertina,12:10-13:00,presencial,True,True,V1,True,V1,1,False,False,False,False,False
1f2beec5-6645-5d05-82ee-24ac5912f380,146,Fisica 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,Si,1,medio,2023,49.0,28.0,77.0,Aprobado,True,False,False,False,False,77.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-26,,45,28,25,0.6222222222222222,Si,No,vespertina,12:10-13:00,presencial,True,True,V1,True,V1,1,False,False,False,False,False
2025c707-2bf8-5151-be4c-a2a603e99860,146,Fisica 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,Si,1,medio,2023,54.0,16.0,70.0,Aprobado,True,False,False,False,False,70.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-22,,45,28,25,0.6222222222222222,Si,No,vespertina,12:10-13:00,presencial,True,True,V1,True,V1,1,False,False,False,False,False
257724e2-11c9-5663-88d5-df9d1c7c66c6,146,Fisica 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,Si,1,medio,2023,,,,,False,False,False,False,False,,,False,False,False,False,False,False,desasignado,True,2024-01-19,2024-04-01,45,28,25,0.6222222222222222,Si,No,vespertina,12:10-13:00,presencial,True,True,V1,True,V1,1,False,False,False,False,False
25841c45-8811-545f-b5e2-6b2d705ec4c7,146,Fisica 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,Si,1,medio,2023,43.0,0.0,43.0,Reprobado,True,True,False,False,False,62.0,Aprobado,True,False,True,True,False,False,con nota,False,2024-01-28,,45,28,25,0.6222222222222222,Si,No,vespertina,12:10-13:00,presencial,True,True,V1,True,V1,1,False,False,False,False,False
26b70c46-d8aa-5b67-b21d-02f2c1b9ca56,146,Fisica 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,Si,1,medio,2023,47.0,30.0,77.0,Aprobado,True,False,False,False,False,77.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-20,,45,28,25,0.6222222222222222,Si,No,vespertina,12:10-13:00,presencial,True,True,V1,True,V1,1,False,False,False,False,False
2a6bef91-9d34-57ef-9ecf-910d7d7bfd14,146,Fisica 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,Si,1,medio,2023,64.0,2.0,66.0,Aprobado,True,False,False,False,False,66.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-29,,45,28,25,0.6222222222222222,Si,No,vespertina,12:10-13:00,presencial,True,True,V1,True,V1,1,False,False,False,False,False
34986bea-a380-5964-a9fe-b7d8075f0cd5,146,Fisica 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,Si,1,medio,2023,,,,,False,False,False,False,False,,,False,False,False,False,False,False,desasignado,True,2024-01-19,2024-04-02,45,28,25,0.6222222222222222,Si,No,vespertina,12:10-13:00,presencial,True,True,V1,True,V1,1,False,False,False,False,False
38d3c179-d651-5b38-a95d-5f30eea49bc7,146,Fisica 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,Si,1,medio,2023,46.0,13.0,59.0,Reprobado,True,False,False,False,False,59.0,Reprobado,True,False,False,False,True,True,con nota,False,2024-01-25,,45,28,25,0.6222222222222222,Si,No,vespertina,12:10-13:00,presencial,True,True,V1,True,V1,1,False,False,False,False,False
390a81e9-c184-59de-8b1f-aa4c16c462b8,146,Fisica 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,Si,1,medio,2023,38.0,28.0,66.0,Aprobado,True,False,False,False,False,66.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-27,,45,28,25,0.6222222222222222,Si,No,vespertina,12:10-13:00,presencial,True,True,V1,True,V1,1,False,False,False,False,False
490c9487-1342-5062-a509-90370d598267,146,Fisica 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,Si,1,medio,2023,46.0,30.0,76.0,Aprobado,True,False,False,False,False,76.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-24,,45,28,25,0.6222222222222222,Si,No,vespertina,12:10-13:00,presencial,True,True,V1,True,V1,1,False,False,False,False,False
5f2d4609-1bd0-5199-8792-ad4daad25e34,146,Fisica 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,Si,1,medio,2023,59.0,14.0,73.0,Aprobado,True,False,False,False,False,73.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-30,,45,28,25,0.6222222222222222,Si,No,vespertina,12:10-13:00,presencial,True,True,V1,True,V1,1,False,False,False,False,False
6c433ed9-ad1e-51e2-9d31-0f92474524f1,146,Fisica 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,Si,1,medio,2023,35.0,19.0,54.0,Reprobado,True,True,True,False,False,54.0,Reprobado,True,False,True,False,True,True,con nota,False,2024-01-21,,45,28,25,0.6222222222222222,Si,No,vespertina,12:10-13:00,presencial,True,True,V1,True,V1,1,False,False,False,False,False
70b2bc66-3db1-536f-8061-39cc18e139ea,146,Fisica 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,Si,1,medio,2023,66.0,5.0,71.0,Aprobado,True,False,False,False,False,71.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-23,,45,28,25,0.6222222222222222,Si,No,vespertina,12:10-13:00,presencial,True,True,V1,True,V1,1,False,False,False,False,False
766a215c-fae4-5d87-86b1-a6544ab14748,146,Fisica 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,Si,1,medio,2023,64.0,5.0,69.0,Aprobado,True,False,False,False,False,69.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-28,,45,28,25,0.6222222222222222,Si,No,vespertina,12:10-13:00,presencial,True,True,V1,True,V1,1,False,False,False,False,False
8bc03924-39b4-5c0a-985f-6cb1afe0a9e9,146,Fisica 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,Si,1,medio,2023,36.0,27.0,63.0,Aprobado,True,False,False,False,False,63.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-22,,45,28,25,0.6222222222222222,Si,No,vespertina,12:10-13:00,presencial,True,True,V1,True,V1,1,False,False,False,False,False
8dc5c8ce-0b27-50c3-bec7-fce9414db9bf,146,Fisica 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,Si,1,medio,2023,42.0,,42.0,NSP,True,False,False,False,True,42.0,NSP,True,False,False,False,True,False,con nota,False,2024-01-25,,45,28,25,0.6222222222222222,Si,No,vespertina,12:10-13:00,presencial,True,True,V1,True,V1,1,False,False,False,False,False
97171161-ceef-5159-92b0-c9415c6d7403,146,Fisica 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,Si,1,medio,2023,45.0,24.0,69.0,Aprobado,True,False,False,False,False,69.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-20,,45,28,25,0.6222222222222222,Si,No,vespertina,12:10-13:00,presencial,True,True,V1,True,V1,1,False,False,False,False,False
9ef93136-4252-556a-b27a-56284b0733c6,146,Fisica 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,Si,1,medio,2023,34.0,17.0,51.0,Reprobado,True,True,False,False,False,51.0,Reprobado,True,False,True,False,True,True,con nota,False,2024-01-22,,45,28,25,0.6222222222222222,Si,No,vespertina,12:10-13:00,presencial,True,True,V1,True,V1,1,False,False,False,False,False
a029f47b-dd20-5fb5-9265-eb5443fecfd1,146,Fisica 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,Si,1,medio,2023,57.0,11.0,68.0,Aprobado,True,False,False,False,False,68.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-22,,45,28,25,0.6222222222222222,Si,No,vespertina,12:10-13:00,presencial,True,True,V1,True,V1,1,False,False,False,False,False
af7170d5-79af-53e8-ac44-8d6b7e8ad951,146,Fisica 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,Si,1,medio,2023,35.0,21.0,56.0,Reprobado,True,False,False,False,False,56.0,Reprobado,True,False,False,False,True,True,con nota,False,2024-01-28,,45,28,25,0.6222222222222222,Si,No,vespertina,12:10-13:00,presencial,True,True,V1,True,V1,1,False,False,False,False,False
c27c04eb-b36c-5f95-a9ff-ba3b43c1f175,146,Fisica 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,Si,1,medio,2023,44.0,2.0,46.0,Reprobado,True,True,False,False,False,46.0,Reprobado,True,False,True,False,True,True,con nota,False,2024-01-30,,45,28,25,0.6222222222222222,Si,No,vespertina,12:10-13:00,presencial,True,True,V1,True,V1,1,False,False,False,False,False
ca6fc301-a539-586c-9789-e3d1605db2b0,146,Fisica 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,Si,1,medio,2023,40.0,9.0,49.0,Reprobado,True,True,False,False,False,49.0,Reprobado,True,False,True,False,True,True,con nota,False,2024-01-22,,45,28,25,0.6222222222222222,Si,No,vespertina,12:10-13:00,presencial,True,True,V1,True,V1,1,False,False,False,False,False
cf78170e-bdcf-5b76-9880-68254df8a507,146,Fisica 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,Si,1,medio,2023,,,,,False,False,False,False,False,,,False,False,False,False,False,False,desasignado,True,2024-01-23,2024-04-15,45,28,25,0.6222222222222222,Si,No,vespertina,12:10-13:00,presencial,True,True,V1,True,V1,1,False,False,False,False,False
ec14649a-b1aa-5070-8cb4-c6a848b94d89,146,Fisica 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,Si,1,medio,2023,56.0,20.0,76.0,Aprobado,True,False,False,False,False,76.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-17,,45,28,25,0.6222222222222222,Si,No,vespertina,12:10-13:00,presencial,True,True,V1,True,V1,1,False,False,False,False,False
f4bcda92-d4d7-507e-b697-5600cac6f573,146,Fisica 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,Si,1,medio,2023,43.0,27.0,70.0,Aprobado,True,False,False,False,False,70.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-16,,45,28,25,0.6222222222222222,Si,No,vespertina,12:10-13:00,presencial,True,True,V1,True,V1,1,False,False,False,False,False
1f6f1f28-074c-59c7-92b8-d6e9c19bdd7a,146,Fisica 1,S1,1,B,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,Si,1,medio,2023,46.0,18.0,64.0,Aprobado,True,False,False,False,False,64.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-21,,20,14,13,0.7,Si,No,matutina,9:40-10:30,presencial,True,True,V1,True,V1,1,False,False,False,False,False
2e531479-2e51-5b22-9a96-785cdab828d1,146,Fisica 1,S1,1,B,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,Si,1,medio,2023,45.0,18.0,63.0,Aprobado,True,False,False,False,False,63.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-17,,20,14,13,0.7,Si,No,matutina,9:40-10:30,presencial,True,True,V1,True,V1,1,False,False,False,False,False
3b839c8a-1e03-5728-b057-2689dbdd202e,146,Fisica 1,S1,1,B,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,Si,1,medio,2023,46.0,7.0,53.0,Reprobado,True,False,False,False,False,53.0,Reprobado,True,False,False,False,True,True,con nota,False,2024-01-20,,20,14,13,0.7,Si,No,matutina,9:40-10:30,presencial,True,True,V1,True,V1,1,False,False,False,False,False
3bdd6bd7-2493-5fef-97d2-19101e40630a,146,Fisica 1,S1,1,B,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,Si,1,medio,2023,31.0,,31.0,NSP,True,False,False,False,True,31.0,NSP,True,False,False,False,True,False,con nota,False,2024-01-23,,20,14,13,0.7,Si,No,matutina,9:40-10:30,presencial,True,True,V1,True,V1,1,False,False,False,False,False
3f6b4811-4804-539a-990b-aa859b6d7359,146,Fisica 1,S1,1,B,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,Si,1,medio,2023,,,,,False,False,False,False,False,,,False,False,False,False,False,False,desasignado,True,2024-01-15,2024-04-16,20,14,13,0.7,Si,No,matutina,9:40-10:30,presencial,True,True,V1,True,V1,1,False,False,False,False,False
